CustomerKey;First Name;Last Name;Full Name;DateFirstPurchase;YearlyIncome;CommuteDistance;Customer City
16954;Fernando;Davis;Fernando Davis;2023-01-12 00:00:00.000;60000;2-5 Miles;Bellingham
16955;Nathaniel;Bradley;Nathaniel Bradley;2022-06-28 00:00:00.000;50000;2-5 Miles;Metchosin
16956;Austin;Flores;Austin Flores;2022-04-11 00:00:00.000;50000;2-5 Miles;Yakima
16957;Seth;Wilson;Seth Wilson;2022-12-21 00:00:00.000;60000;0-1 Miles;Tacoma
16958;Pedro;Torres;Pedro Torres;2022-02-11 00:00:00.000;60000;2-5 Miles;Cliffside
16959;Carson;Foster;Carson Foster;2022-03-07 00:00:00.000;60000;2-5 Miles;Royal Oak
16960;Paige;Gray;Paige Gray;2022-10-01 00:00:00.000;60000;2-5 Miles;Lebanon
16961;Faith;Perry;Faith Perry;2022-10-30 00:00:00.000;70000;0-1 Miles;Colma
16962;Zachary;Coleman;Zachary Coleman;2023-01-19 00:00:00.000;60000;0-1 Miles;Fremont
16963;Faith;Hughes;Faith Hughes;2022-04-02 00:00:00.000;60000;0-1 Miles;Mill Valley
16964;Gavin;Wood;Gavin Wood;2022-02-01 00:00:00.000;60000;0-1 Miles;Langford
16965;Kristi;Romero;Kristi Romero;2022-03-18 00:00:00.000;70000;0-1 Miles;Chula Vista
16966;Amanda;Diaz;Amanda Diaz;2022-12-17 00:00:00.000;40000;10+ Miles;Lincoln Acres
16967;Noah;Hernandez;Noah Hernandez;2022-11-10 00:00:00.000;70000;2-5 Miles;Oregon City
16968;Ian;Griffin;Ian Griffin;2022-11-18 00:00:00.000;80000;0-1 Miles;San Diego
16969;Jackson;Turner;Jackson Turner;2022-11-17 00:00:00.000;80000;0-1 Miles;Santa Monica
16970;Katherine;Foster;Katherine Foster;2022-04-12 00:00:00.000;50000;2-5 Miles;Redmond
16971;Alexia;Bryant;Alexia Bryant;2022-06-25 00:00:00.000;50000;0-1 Miles;Issaquah
16972;Lucas;Hernandez;Lucas Hernandez;2022-04-12 00:00:00.000;50000;2-5 Miles;Lake Oswego
16973;Katherine;Collins;Katherine Collins;2022-04-16 00:00:00.000;50000;2-5 Miles;Bellflower
16974;Paige;Rivera;Paige Rivera;2022-04-09 00:00:00.000;50000;2-5 Miles;Burien
16975;Benjamin;Lee;Benjamin Lee;2022-09-06 00:00:00.000;60000;2-5 Miles;Salem
16976;Sandra;Xu;Sandra Xu;2022-03-31 00:00:00.000;60000;0-1 Miles;Berkeley
16977;Noah;Adams;Noah Adams;2022-05-08 00:00:00.000;60000;2-5 Miles;El Cajon
16978;Jeremy;Rivera;Jeremy Rivera;2022-03-12 00:00:00.000;60000;0-1 Miles;Tacoma
16979;Kaitlyn;Rogers;Kaitlyn Rogers;2022-11-13 00:00:00.000;70000;2-5 Miles;Lincoln Acres
16980;Jill;Moore;Jill Moore;2022-04-11 00:00:00.000;70000;2-5 Miles;Tacoma
16981;Hunter;Simmons;Hunter Simmons;2022-11-17 00:00:00.000;70000;0-1 Miles;Lake Oswego
16982;Jillian;Lopez;Jillian Lopez;2022-01-28 00:00:00.000;70000;0-1 Miles;Beverly Hills
16983;Gabriel;Collins;Gabriel Collins;2022-11-23 00:00:00.000;80000;0-1 Miles;Woodland Hills
16984;Rodney;Moreno;Rodney Moreno;2022-05-15 00:00:00.000;40000;2-5 Miles;Concord
16985;Adam;Li;Adam Li;2022-08-25 00:00:00.000;80000;2-5 Miles;Oregon City
16986;Sara;Adams;Sara Adams;2022-07-03 00:00:00.000;80000;2-5 Miles;Milwaukie
16987;Miguel;Clark;Miguel Clark;2022-08-13 00:00:00.000;80000;2-5 Miles;Port Hammond
16988;Brian;Bailey;Brian Bailey;2022-12-01 00:00:00.000;80000;0-1 Miles;Oakland
16989;Emma;Richardson;Emma Richardson;2022-11-26 00:00:00.000;80000;2-5 Miles;Everett
16990;Zachary;Griffin;Zachary Griffin;2022-06-27 00:00:00.000;60000;0-1 Miles;San Diego
16991;Brianna;Henderson;Brianna Henderson;2022-03-21 00:00:00.000;60000;2-5 Miles;Edmonds
16992;Lucas;Watson;Lucas Watson;2022-03-31 00:00:00.000;60000;2-5 Miles;Chula Vista
16993;Russell;Rai;Russell Rai;2022-06-25 00:00:00.000;60000;5-10 Miles;Beaverton
16994;Deanna;Torres;Deanna Torres;2022-08-31 00:00:00.000;60000;2-5 Miles;Concord
16995;Taylor;Hall;Taylor Hall;2022-06-11 00:00:00.000;60000;5-10 Miles;Shawnee
16996;Destiny;Walker;Destiny Walker;2022-06-15 00:00:00.000;60000;2-5 Miles;Royal Oak
16997;Natalie;Allen;Natalie Allen;2022-05-19 00:00:00.000;60000;0-1 Miles;Santa Monica
16998;Jennifer;Lopez;Jennifer Lopez;2022-05-18 00:00:00.000;60000;0-1 Miles;Bremerton
16999;Chloe;Kelly;Chloe Kelly;2022-05-12 00:00:00.000;60000;0-1 Miles;West Covina
17000;Miranda;Henderson;Miranda Henderson;2022-11-12 00:00:00.000;70000;2-5 Miles;Chula Vista
17001;Ashley;Moore;Ashley Moore;2022-11-07 00:00:00.000;70000;0-1 Miles;Sedro Woolley
17002;Dylan;Martin;Dylan Martin;2022-11-18 00:00:00.000;70000;2-5 Miles;Oregon City
17003;Joanna;Dominguez;Joanna Dominguez;2022-10-29 00:00:00.000;70000;0-1 Miles;Berkeley
17004;Krista;Torres;Krista Torres;2022-11-01 00:00:00.000;70000;2-5 Miles;Beverly Hills
17005;Priscilla;Anand;Priscilla Anand;2022-11-21 00:00:00.000;70000;0-1 Miles;Chula Vista
17006;Hunter;Williams;Hunter Williams;2022-11-22 00:00:00.000;70000;0-1 Miles;Woodburn
17007;Samuel;Hayes;Samuel Hayes;2022-11-11 00:00:00.000;70000;2-5 Miles;Daly City
17008;Connor;Turner;Connor Turner;2022-11-15 00:00:00.000;70000;2-5 Miles;National City
17009;Wyatt;Butler;Wyatt Butler;2022-11-08 00:00:00.000;70000;2-5 Miles;National City
17010;Brianna;James;Brianna James;2022-11-15 00:00:00.000;70000;2-5 Miles;San Gabriel
17011;Sara;Hill;Sara Hill;2022-05-08 00:00:00.000;60000;2-5 Miles;Spring Valley
17012;Joan;Collins;Joan Collins;2022-05-25 00:00:00.000;60000;2-5 Miles;Lakewood
17013;Gabriella;Mitchell;Gabriella Mitchell;2022-11-18 00:00:00.000;70000;0-1 Miles;Salem
17014;Michael;Harris;Michael Harris;2022-02-11 00:00:00.000;70000;2-5 Miles;Santa Cruz
17015;Kelly;Patterson;Kelly Patterson;2022-05-03 00:00:00.000;70000;2-5 Miles;Tacoma
17016;Hailey;Hughes;Hailey Hughes;2022-02-16 00:00:00.000;70000;2-5 Miles;San Francisco
17017;Jeremiah;Jones;Jeremiah Jones;2022-11-28 00:00:00.000;70000;0-1 Miles;Puyallup
17018;Mandy;Guo;Mandy Guo;2022-05-09 00:00:00.000;40000;2-5 Miles;Cedar Park
17019;Andrea;Hall;Andrea Hall;2022-11-30 00:00:00.000;40000;2-5 Miles;Beaverton
17020;Ashley;Bryant;Ashley Bryant;2022-05-02 00:00:00.000;40000;2-5 Miles;Edmonds
17021;Nicole;Reed;Nicole Reed;2022-05-21 00:00:00.000;60000;2-5 Miles;La Jolla
17022;Karen;Morgan;Karen Morgan;2022-05-29 00:00:00.000;60000;2-5 Miles;San Gabriel
17023;Jeremiah;Harris;Jeremiah Harris;2022-06-12 00:00:00.000;60000;0-1 Miles;Victoria
17024;Jacqueline;Diaz;Jacqueline Diaz;2022-05-09 00:00:00.000;60000;0-1 Miles;Lemon Grove
17025;Ryan;Taylor;Ryan Taylor;2022-07-15 00:00:00.000;50000;2-5 Miles;Haney
17026;Jordan;Li;Jordan Li;2022-02-28 00:00:00.000;50000;0-1 Miles;Port Hammond
17027;Brianna;Taylor;Brianna Taylor;2022-02-02 00:00:00.000;50000;0-1 Miles;Westminster
17028;Grace;Richardson;Grace Richardson;2022-05-20 00:00:00.000;60000;2-5 Miles;Renton
17029;Suzanne;Xu;Suzanne Xu;2022-05-27 00:00:00.000;60000;0-1 Miles;Burbank
17030;Emily;Russell;Emily Russell;2022-05-06 00:00:00.000;60000;2-5 Miles;Los Angeles
17031;Grace;Thomas;Grace Thomas;2022-04-09 00:00:00.000;60000;2-5 Miles;Fremont
17032;Alexandria;Flores;Alexandria Flores;2022-10-13 00:00:00.000;60000;2-5 Miles;Burbank
17033;Carson;Long;Carson Long;2022-04-13 00:00:00.000;60000;2-5 Miles;Chula Vista
17034;Lauren;Clark;Lauren Clark;2022-07-28 00:00:00.000;60000;2-5 Miles;Metchosin
17035;Jordan;Flores;Jordan Flores;2022-02-15 00:00:00.000;60000;2-5 Miles;Yakima
17036;Savannah;Perez;Savannah Perez;2022-02-20 00:00:00.000;70000;10+ Miles;Cliffside
17037;Kenneth;Nath;Kenneth Nath;2022-09-04 00:00:00.000;80000;0-1 Miles;Cliffside
17038;Ernest;Wang;Ernest Wang;2022-11-02 00:00:00.000;80000;0-1 Miles;Coronado
17039;Ariana;Watson;Ariana Watson;2022-05-06 00:00:00.000;60000;2-5 Miles;Long Beach
17040;Adam;Henderson;Adam Henderson;2022-05-26 00:00:00.000;60000;0-1 Miles;Everett
17041;Connor;Perry;Connor Perry;2022-05-21 00:00:00.000;60000;2-5 Miles;Olympia
17042;Tyler;Jackson;Tyler Jackson;2022-05-27 00:00:00.000;60000;2-5 Miles;Tacoma
17043;Isabella;Bennett;Isabella Bennett;2022-05-02 00:00:00.000;60000;2-5 Miles;Marysville
17044;Ana;Hayes;Ana Hayes;2022-09-14 00:00:00.000;80000;0-1 Miles;Renton
17045;Derek;Goel;Derek Goel;2020-02-19 00:00:00.000;90000;0-1 Miles;Melbourne
17046;Preston;Sai;Preston Sai;2020-02-21 00:00:00.000;90000;0-1 Miles;Newcastle
17047;Kendra;Rubio;Kendra Rubio;2020-02-02 00:00:00.000;90000;0-1 Miles;Caloundra
17048;Natasha;Gutierrez;Natasha Gutierrez;2020-02-20 00:00:00.000;90000;0-1 Miles;Darlinghurst
17049;Krystal;Lu;Krystal Lu;2020-02-27 00:00:00.000;100000;0-1 Miles;Goulburn
17050;Cristina;Xie;Cristina Xie;2020-02-24 00:00:00.000;80000;0-1 Miles;South Melbourne
17051;Jessie;Ortega;Jessie Ortega;2020-02-03 00:00:00.000;60000;0-1 Miles;Brisbane
17052;Rafael;Nara;Rafael Nara;2022-04-20 00:00:00.000;70000;10+ Miles;Darlinghurst
17053;Deanna;Raman;Deanna Raman;2022-05-23 00:00:00.000;70000;10+ Miles;South Melbourne
17054;Shawn;Raje;Shawn Raje;2022-05-28 00:00:00.000;70000;10+ Miles;Newcastle
17055;Willie;She;Willie She;2020-03-04 00:00:00.000;110000;1-2 Miles;Darlinghurst
17056;Shaun;Lal;Shaun Lal;2020-03-22 00:00:00.000;110000;2-5 Miles;Lavender Bay
17057;Tasha;Raji;Tasha Raji;2022-04-17 00:00:00.000;110000;5-10 Miles;Malabar
17058;Destiny;Lee;Destiny Lee;2022-08-12 00:00:00.000;70000;10+ Miles;Hervey Bay
17059;Louis;Chen;Louis Chen;2022-06-11 00:00:00.000;70000;10+ Miles;Port Macquarie
17060;Gerald;Sanz;Gerald Sanz;2022-07-14 00:00:00.000;80000;0-1 Miles;Brisbane
17061;Brandi;Alonso;Brandi Alonso;2022-07-13 00:00:00.000;80000;0-1 Miles;Silverwater
17062;Christy;Lu;Christy Lu;2022-01-29 00:00:00.000;80000;0-1 Miles;Goulburn
17063;Jaclyn;Wang;Jaclyn Wang;2022-02-21 00:00:00.000;80000;0-1 Miles;Silverwater
17064;Stephanie;Gray;Stephanie Gray;2020-03-14 00:00:00.000;90000;2-5 Miles;Port Macquarie
17065;Cedric;Chen;Cedric Chen;2020-03-06 00:00:00.000;100000;2-5 Miles;Gold Coast
17066;Lori;Serrano;Lori Serrano;2022-08-05 00:00:00.000;60000;0-1 Miles;Rockhampton
17067;Adrienne;Alvarez;Adrienne Alvarez;2022-08-26 00:00:00.000;60000;5-10 Miles;Sunbury
17068;Thomas;Smith;Thomas Smith;2022-06-29 00:00:00.000;70000;5-10 Miles;Hervey Bay
17069;Christy;Zheng;Christy Zheng;2020-03-12 00:00:00.000;70000;0-1 Miles;Port Macquarie
17070;Margaret;Huang;Margaret Huang;2022-02-12 00:00:00.000;80000;0-1 Miles;Sydney
17071;Tammy;Raji;Tammy Raji;2020-03-02 00:00:00.000;70000;5-10 Miles;North Sydney
17072;Kaitlin;Kapoor;Kaitlin Kapoor;2022-10-21 00:00:00.000;60000;0-1 Miles;Lavender Bay
17073;Jonathon;Carlson;Jonathon Carlson;2022-08-03 00:00:00.000;60000;5-10 Miles;Hobart
17074;Ruben;Malhotra;Ruben Malhotra;2022-01-30 00:00:00.000;60000;0-1 Miles;Seaford
17075;Aimee;Guo;Aimee Guo;2022-08-18 00:00:00.000;60000;10+ Miles;Coffs Harbour
17076;Neil;Serrano;Neil Serrano;2022-08-10 00:00:00.000;60000;5-10 Miles;Cranbourne
17077;Ronald;Raman;Ronald Raman;2022-03-02 00:00:00.000;60000;0-1 Miles;Lane Cove
17078;Jenny;Zhu;Jenny Zhu;2022-02-04 00:00:00.000;70000;5-10 Miles;Darlinghurst
17079;Tracy;Rai;Tracy Rai;2020-03-22 00:00:00.000;70000;0-1 Miles;Sunbury
17080;Katelyn;Peterson;Katelyn Peterson;2021-01-26 00:00:00.000;30000;2-5 Miles;Versailles
17081;Jennifer;Murphy;Jennifer Murphy;2022-07-07 00:00:00.000;30000;0-1 Miles;Lille
17082;Morgan;Smith;Morgan Smith;2021-08-18 00:00:00.000;30000;2-5 Miles;Hamburg
17083;Priscilla;Raje;Priscilla Raje;2022-03-27 00:00:00.000;30000;2-5 Miles;Paderborn
17084;Byron;Serrano;Byron Serrano;2022-10-08 00:00:00.000;20000;1-2 Miles;Lille
17085;Edwin;Deng;Edwin Deng;2021-06-13 00:00:00.000;40000;0-1 Miles;Stoke-on-Trent
17086;Xavier;Anderson;Xavier Anderson;2021-08-14 00:00:00.000;30000;1-2 Miles;Bottrop
17087;Jésus;Dominguez;Jésus Dominguez;2022-07-20 00:00:00.000;10000;0-1 Miles;London
17088;Wayne;Yuan;Wayne Yuan;2022-07-20 00:00:00.000;10000;1-2 Miles;Paris
17089;Crystal;Zhu;Crystal Zhu;2022-06-08 00:00:00.000;10000;0-1 Miles;Hamburg
17090;Leslie;Alvarez;Leslie Alvarez;2022-10-15 00:00:00.000;10000;1-2 Miles;Bonn
17091;Tammy;Patel;Tammy Patel;2022-12-19 00:00:00.000;10000;0-1 Miles;Duesseldorf
17092;Devon;Beck;Devon Beck;2022-02-09 00:00:00.000;40000;1-2 Miles;Berlin
17093;Seth;Sanchez;Seth Sanchez;2021-08-21 00:00:00.000;40000;0-1 Miles;Paderborn
17094;Julio;Dominguez;Julio Dominguez;2021-06-22 00:00:00.000;50000;1-2 Miles;London
17095;Logan;Garcia;Logan Garcia;2021-01-03 00:00:00.000;20000;0-1 Miles;Versailles
17096;Samantha;Bennett;Samantha Bennett;2021-08-24 00:00:00.000;20000;0-1 Miles;Hof
17097;Deanna;Kapoor;Deanna Kapoor;2021-06-05 00:00:00.000;30000;1-2 Miles;Watford
17098;Willie;Shan;Willie Shan;2021-06-05 00:00:00.000;30000;1-2 Miles;Wokingham
17099;Joel;Fernandez;Joel Fernandez;2021-02-22 00:00:00.000;30000;1-2 Miles;Sèvres
17100;Vincent;Wang;Vincent Wang;2022-09-23 00:00:00.000;30000;2-5 Miles;Paderborn
17101;Shannon;Gutierrez;Shannon Gutierrez;2022-03-19 00:00:00.000;30000;2-5 Miles;London
17102;Andres;Goel;Andres Goel;2022-03-12 00:00:00.000;30000;2-5 Miles;Sulzbach Taunus
17103;Franklin;Xu;Franklin Xu;2021-08-13 00:00:00.000;40000;1-2 Miles;Berlin
17104;Clifford;Rodriguez;Clifford Rodriguez;2022-03-29 00:00:00.000;40000;0-1 Miles;München
17105;Madison;Walker;Madison Walker;2022-02-09 00:00:00.000;10000;1-2 Miles;Runcorn
17106;Gina;Jiménez;Gina Jiménez;2022-10-03 00:00:00.000;10000;1-2 Miles;Pantin
17107;Priscilla;Yuan;Priscilla Yuan;2021-08-24 00:00:00.000;20000;1-2 Miles;Werne
17108;Susan;Xu;Susan Xu;2022-09-04 00:00:00.000;20000;0-1 Miles;Verrieres Le Buisson
17109;Sydney;Wilson;Sydney Wilson;2021-03-28 00:00:00.000;30000;2-5 Miles;Versailles
17110;Meredith;Garcia;Meredith Garcia;2022-03-31 00:00:00.000;30000;2-5 Miles;Oxon
17111;Jenny;Chande;Jenny Chande;2022-02-23 00:00:00.000;40000;0-1 Miles;Berlin
17112;Janet;Jimenez;Janet Jimenez;2022-07-18 00:00:00.000;40000;0-1 Miles;Gateshead
17113;Clarence;Pal;Clarence Pal;2022-08-19 00:00:00.000;40000;0-1 Miles;Offenbach
17114;Jarrod;Mehta;Jarrod Mehta;2021-08-21 00:00:00.000;40000;1-2 Miles;Sulzbach Taunus
17115;Karen;Xu;Karen Xu;2021-06-27 00:00:00.000;40000;0-1 Miles;Esher-Molesey
17116;Alison;Nath;Alison Nath;2022-07-10 00:00:00.000;40000;1-2 Miles;Cliffside
17117;Lydia;Prasad;Lydia Prasad;2022-11-09 00:00:00.000;40000;0-1 Miles;Colma
17118;Sara;Blue;Sara Blue;2022-05-23 00:00:00.000;30000;1-2 Miles;Bremerton
17119;Isabella;Harris;Isabella Harris;2022-02-24 00:00:00.000;40000;0-1 Miles;Shawnee
17120;Michele;Raje;Michele Raje;2022-05-22 00:00:00.000;60000;1-2 Miles;Clay
17121;Lucas;Bryant;Lucas Bryant;2022-05-28 00:00:00.000;60000;1-2 Miles;Seattle
17122;Gabrielle;Gonzalez;Gabrielle Gonzalez;2022-04-05 00:00:00.000;60000;0-1 Miles;Bellflower
17123;Pedro;Romero;Pedro Romero;2022-06-16 00:00:00.000;30000;2-5 Miles;Colma
17124;Kaitlin;Madan;Kaitlin Madan;2022-06-13 00:00:00.000;30000;2-5 Miles;Burien
17125;Paige;Rogers;Paige Rogers;2022-10-08 00:00:00.000;20000;0-1 Miles;Victoria
17126;Natalie;Perry;Natalie Perry;2022-08-14 00:00:00.000;70000;1-2 Miles;Shawnee
17127;Makayla;Gray;Makayla Gray;2022-05-22 00:00:00.000;40000;10+ Miles;Puyallup
17128;Fernando;Alexander;Fernando Alexander;2022-05-22 00:00:00.000;40000;10+ Miles;Torrance
17129;Gabrielle;Powell;Gabrielle Powell;2022-05-23 00:00:00.000;40000;10+ Miles;Coronado
17130;Janet;Turner;Janet Turner;2022-03-05 00:00:00.000;70000;10+ Miles;National City
17131;Lauren;Henderson;Lauren Henderson;2022-12-10 00:00:00.000;70000;2-5 Miles;Seattle
17132;Isabella;James;Isabella James;2022-12-05 00:00:00.000;70000;10+ Miles;Tacoma
17133;Lucas;Kelly;Lucas Kelly;2022-11-02 00:00:00.000;70000;10+ Miles;Marysville
17134;Tabitha;Mehta;Tabitha Mehta;2022-11-13 00:00:00.000;70000;2-5 Miles;Bellingham
17135;Richard;Edwards;Richard Edwards;2022-11-20 00:00:00.000;70000;10+ Miles;Woodburn
17136;Glenn;Ye;Glenn Ye;2022-11-06 00:00:00.000;70000;10+ Miles;Beaverton
17137;Jason;Washington;Jason Washington;2022-02-21 00:00:00.000;60000;10+ Miles;Issaquah
17138;Melanie;Jenkins;Melanie Jenkins;2022-03-23 00:00:00.000;60000;10+ Miles;El Cajon
17139;Jade;Rivera;Jade Rivera;2022-11-07 00:00:00.000;70000;2-5 Miles;San Carlos
17140;Sean;Peterson;Sean Peterson;2022-11-17 00:00:00.000;70000;10+ Miles;Redmond
17141;Makayla;Rogers;Makayla Rogers;2022-11-28 00:00:00.000;70000;2-5 Miles;Salem
17142;Seth;Flores;Seth Flores;2022-05-26 00:00:00.000;60000;10+ Miles;Glendale
17143;David;Ross;David Ross;2022-07-06 00:00:00.000;40000;10+ Miles;Oak Bay
17144;Luis;Griffin;Luis Griffin;2022-05-27 00:00:00.000;60000;10+ Miles;Burien
17145;Sarah;Bennett;Sarah Bennett;2022-11-13 00:00:00.000;60000;10+ Miles;Concord
17146;Juan;Cook;Juan Cook;2022-11-05 00:00:00.000;60000;10+ Miles;Glendale
17147;Jennifer;Nelson;Jennifer Nelson;2022-08-04 00:00:00.000;40000;10+ Miles;Langley
17148;Hailey;Henderson;Hailey Henderson;2022-08-26 00:00:00.000;40000;10+ Miles;Oak Bay
17149;Steven;Richardson;Steven Richardson;2022-06-10 00:00:00.000;60000;2-5 Miles;Marysville
17150;Wyatt;Wright;Wyatt Wright;2022-06-18 00:00:00.000;60000;2-5 Miles;Milwaukie
17151;Jasmine;Alexander;Jasmine Alexander;2023-01-28 00:00:00.000;60000;10+ Miles;Puyallup
17152;Jack;Wang;Jack Wang;2022-08-01 00:00:00.000;60000;10+ Miles;Woodburn
17153;Devin;Butler;Devin Butler;2022-06-17 00:00:00.000;60000;2-5 Miles;Burbank
17154;Geoffrey;Martinez;Geoffrey Martinez;2022-06-15 00:00:00.000;60000;2-5 Miles;Burbank
17155;Samuel;Lewis;Samuel Lewis;2022-08-02 00:00:00.000;60000;10+ Miles;El Cajon
17156;Hailey;Gonzales;Hailey Gonzales;2022-11-06 00:00:00.000;70000;10+ Miles;Novato
17157;Wyatt;Johnson;Wyatt Johnson;2022-10-29 00:00:00.000;70000;10+ Miles;Woodland Hills
17158;Mitchell;Nara;Mitchell Nara;2022-03-22 00:00:00.000;60000;10+ Miles;Bellingham
17159;Kellie;Ruiz;Kellie Ruiz;2022-06-05 00:00:00.000;60000;2-5 Miles;Bellingham
17160;Louis;Andersen;Louis Andersen;2022-11-12 00:00:00.000;60000;10+ Miles;Bremerton
17161;Katherine;Lopez;Katherine Lopez;2022-03-27 00:00:00.000;60000;10+ Miles;Kirkland
17162;Rachel;Blue;Rachel Blue;2022-05-01 00:00:00.000;60000;10+ Miles;Milwaukie
17163;Edward;Adams;Edward Adams;2022-06-27 00:00:00.000;60000;2-5 Miles;Berkeley
17164;Ryan;Clark;Ryan Clark;2022-11-15 00:00:00.000;60000;2-5 Miles;Burlingame
17165;Isaac;Gonzalez;Isaac Gonzalez;2022-02-13 00:00:00.000;70000;10+ Miles;Lakewood
17166;Joshua;Several;Joshua Several;2022-10-26 00:00:00.000;60000;2-5 Miles;Beaverton
17167;Thomas;Jenkins;Thomas Jenkins;2022-06-16 00:00:00.000;60000;2-5 Miles;Bremerton
17168;Jada;Perez;Jada Perez;2022-06-09 00:00:00.000;60000;10+ Miles;Port Orchard
17169;Emily;Taylor;Emily Taylor;2022-03-19 00:00:00.000;60000;10+ Miles;Burlingame
17170;Jasmine;James;Jasmine James;2022-04-14 00:00:00.000;60000;10+ Miles;Fremont
17171;Katherine;Clark;Katherine Clark;2022-11-03 00:00:00.000;70000;10+ Miles;Spring Valley
17172;Jesse;Adams;Jesse Adams;2022-08-07 00:00:00.000;70000;10+ Miles;Lemon Grove
17173;David;Bryant;David Bryant;2022-11-12 00:00:00.000;70000;10+ Miles;Berkeley
17174;Angelica;Wood;Angelica Wood;2022-06-18 00:00:00.000;70000;10+ Miles;Coronado
17175;Amanda;Roberts;Amanda Roberts;2022-09-09 00:00:00.000;70000;10+ Miles;Sooke
17176;Isaac;Ward;Isaac Ward;2022-11-05 00:00:00.000;70000;10+ Miles;Coronado
17177;Richard;Hayes;Richard Hayes;2022-06-24 00:00:00.000;60000;10+ Miles;Lincoln Acres
17178;Trisha;Liang;Trisha Liang;2022-12-16 00:00:00.000;60000;10+ Miles;Beverly Hills
17179;James;Henderson;James Henderson;2022-07-16 00:00:00.000;60000;10+ Miles;El Cajon
17180;Timothy;Rogers;Timothy Rogers;2022-11-10 00:00:00.000;70000;2-5 Miles;Issaquah
17181;Jenny;Lal;Jenny Lal;2021-08-27 00:00:00.000;130000;5-10 Miles;Stuttgart
17182;Jessica;Patterson;Jessica Patterson;2021-05-31 00:00:00.000;170000;0-1 Miles;York
17183;Shane;Sanchez;Shane Sanchez;2021-08-17 00:00:00.000;130000;0-1 Miles;Duesseldorf
17184;Eddie;Dominguez;Eddie Dominguez;2021-08-24 00:00:00.000;130000;0-1 Miles;Saarbrücken
17185;Karla;Anand;Karla Anand;2021-06-20 00:00:00.000;170000;5-10 Miles;York
17186;Isaac;Evans;Isaac Evans;2022-06-19 00:00:00.000;120000;5-10 Miles;Billericay
17187;Alejandro;Ma;Alejandro Ma;2021-03-22 00:00:00.000;90000;10+ Miles;Orleans
17188;Alexa;Peterson;Alexa Peterson;2021-03-21 00:00:00.000;110000;5-10 Miles;Versailles
17189;Clarence;Goel;Clarence Goel;2022-03-09 00:00:00.000;110000;10+ Miles;Berlin
17190;Ebony;Rana;Ebony Rana;2023-01-14 00:00:00.000;120000;10+ Miles;Kiel
17191;Gilbert;Guo;Gilbert Guo;2021-08-05 00:00:00.000;130000;0-1 Miles;München
17192;Warren;He;Warren He;2021-06-20 00:00:00.000;160000;0-1 Miles;Newcastle upon Tyne
17193;Haley;Brooks;Haley Brooks;2022-03-13 00:00:00.000;80000;10+ Miles;Peterborough
17194;Wyatt;Thompson;Wyatt Thompson;2022-07-23 00:00:00.000;80000;10+ Miles;Werne
17195;Franklin;Sharma;Franklin Sharma;2021-04-02 00:00:00.000;70000;10+ Miles;Colombes
17196;Douglas;Fernandez;Douglas Fernandez;2021-04-28 00:00:00.000;70000;10+ Miles;Paris
17197;Mindy;Nara;Mindy Nara;2022-12-25 00:00:00.000;90000;10+ Miles;Darmstadt
17198;Cheryl;Jiménez;Cheryl Jiménez;2021-09-24 00:00:00.000;90000;2-5 Miles;Hamburg
17199;Dennis;Zhou;Dennis Zhou;2021-09-10 00:00:00.000;70000;2-5 Miles;Berlin
17200;Russell;She;Russell She;2022-04-24 00:00:00.000;80000;10+ Miles;Dresden
17201;Vincent;Yang;Vincent Yang;2022-12-24 00:00:00.000;80000;10+ Miles;Frankfurt am Main
17202;Deanna;Martinez;Deanna Martinez;2021-06-29 00:00:00.000;110000;5-10 Miles;Kirkby
17203;Christine;Raje;Christine Raje;2021-06-10 00:00:00.000;130000;5-10 Miles;Newcastle upon Tyne
17204;Evelyn;Martinez;Evelyn Martinez;2022-05-10 00:00:00.000;130000;0-1 Miles;Oxford
17205;Lisa;Wang;Lisa Wang;2022-09-16 00:00:00.000;150000;0-1 Miles;Wokingham
17206;Spencer;Gonzales;Spencer Gonzales;2021-04-21 00:00:00.000;90000;2-5 Miles;Tremblay-en-France
17207;Ian;Torres;Ian Torres;2021-06-15 00:00:00.000;80000;10+ Miles;York
17208;Jacob;Miller;Jacob Miller;2022-07-19 00:00:00.000;80000;10+ Miles;Ingolstadt
17209;Jacqueline;James;Jacqueline James;2021-09-24 00:00:00.000;90000;2-5 Miles;Hof
17210;Karl;Deng;Karl Deng;2023-01-12 00:00:00.000;130000;0-1 Miles;Paderborn
17211;Virginia;Rodriguez;Virginia Rodriguez;2022-02-14 00:00:00.000;100000;10+ Miles;Metz
17212;Jacqueline;Coleman;Jacqueline Coleman;2022-11-27 00:00:00.000;80000;10+ Miles;Villeneuve-d'Ascq
17213;Calvin;Goel;Calvin Goel;2022-06-19 00:00:00.000;120000;10+ Miles;Berks
17214;Damien;Liu;Damien Liu;2021-06-06 00:00:00.000;130000;0-1 Miles;London
17215;Juan;Bell;Juan Bell;2022-09-08 00:00:00.000;90000;10+ Miles;Hamburg
17216;Kathleen;Ramos;Kathleen Ramos;2021-04-24 00:00:00.000;90000;5-10 Miles;Roubaix
17217;Raquel;Gill;Raquel Gill;2022-04-27 00:00:00.000;100000;10+ Miles;Berlin
17218;Craig;Carlson;Craig Carlson;2021-06-13 00:00:00.000;110000;10+ Miles;Bracknell
